,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,TIME,TEAM,TYPE,SUB_TYPE,ASSIST_PLAYER_ID,ASSIST_COUNT,BLOCK_PLAYER_ID,BLOCK_COUNT,REBOUND_PLAYER_ID,REBOUND_TEAM,REBOUND_OFFENSIVE_COUNT,REBOUND_DEFENSIVE_COUNT,JUMP_BALL_HOME_PLAYER_ID,JUMP_BALL_AWAY_PLAYER_ID,JUMP_BALL_RETRIEVED_PLAYER_ID,SUB_ENTERED_PLAYER_ID,SUB_LEAVING_PLAYER_ID,FREE_THROW_PLAYER_ID,FREE_THROW_NUM,FREE_THROW_TOTAL,FREE_THROW_MADE,FOULED_BY_PLAYER_ID,DRAWN_FOUL_PLAYER_ID,FOUL_COUNT,TEAM_FOUL_COUNT,FOUL_TYPE,TECHNICAL_PLAYER_ID,DOUBLE_TECHNICAL_PLAYER_ID_1,DOUBLE_TECHNICAL_PLAYER_ID_2,DOUBLE_PERSONAL_PLAYER_ID_1,DOUBLE_PERSONAL_PLAYER_ID_2,DOUBLE_PERSONAL_FOUL_COUNT_1,DOUBLE_PERSONAL_FOUL_COUNT_2,COACH_TECHNICAL,SHOT_PLAYER_ID,POINTS_SCORED,TOTAL_POINTS_SCORED,SHOT_MADE,SHOT_TYPE,STEAL_PLAYER_ID,STEAL_COUNT,TURNOVER_PLAYER_ID,TURNOVER_COUNT,TEAM_TURNOVER_COUNT,TURNOVER_TYPE,POSSESSION_ID,PERIOD_START,PERIOD_END,TIMEOUT_TYPE,VIOLATION,VIOLATION_PLAYER_ID,EJECTION,EJECTION_PLAYER_ID,HOME_PLAYER_ID_1,HOME_PLAYER_ID_2,HOME_PLAYER_ID_3,HOME_PLAYER_ID_4,HOME_PLAYER_ID_5,AWAY_PLAYER_ID_1,AWAY_PLAYER_ID_2,AWAY_PLAYER_ID_3,AWAY_PLAYER_ID_4,AWAY_PLAYER_ID_5,HOME_PLAYER_ID_1_PLAY_TIME,HOME_PLAYER_ID_2_PLAY_TIME,HOME_PLAYER_ID_3_PLAY_TIME,HOME_PLAYER_ID_4_PLAY_TIME,HOME_PLAYER_ID_5_PLAY_TIME,AWAY_PLAYER_ID_1_PLAY_TIME,AWAY_PLAYER_ID_2_PLAY_TIME,AWAY_PLAYER_ID_3_PLAY_TIME,AWAY_PLAYER_ID_4_PLAY_TIME,AWAY_PLAYER_ID_5_PLAY_TIME
230,1,2,261,20800003,MISS Bryant 19' Jump Shot,,9:37,3,4.0,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,12:08 PM,Lakers,Trail Blazers,49,41,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0,,,False,Shot,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1067.0,1321.0,1001.0,1405.0,1001.0,812.0,1101.0,1278.0,1243.0,1305.0
231,0,4,262,20800003,,,9:36,3,5.0,0,0,2581,Steve Blake,POR,Portland,1610612757.0,Trail Blazers,0,,,,,,0,,,,,,,,Blake REBOUND (Off:1 Def:2),12:08 PM,Lakers,Trail Blazers,49,41,1584,,,,,,,,2581.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1068.0,1322.0,1002.0,1406.0,1002.0,813.0,1102.0,1279.0,1244.0,1306.0
232,1,2,263,20800003,,,9:27,3,5.0,0,0,2566,Travis Outlaw,POR,Portland,1610612757.0,Trail Blazers,0,,,,,,0,,,,,,,,MISS Outlaw 24' 3PT Jump Shot,12:08 PM,Lakers,Trail Blazers,49,41,1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.0,,,False,Shot,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1077.0,1331.0,1011.0,1415.0,1011.0,822.0,1111.0,1288.0,1253.0,1315.0
233,0,4,264,20800003,LAKERS Rebound,,9:26,3,2.0,0,0,1610612747,,,,,,0,,,,,,0,,,,,,,,,12:08 PM,Lakers,Trail Blazers,49,41,1594,,,,,,,,1610612747.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1078.0,1332.0,1012.0,1416.0,1012.0,823.0,1112.0,1289.0,1254.0,1316.0
234,1,6,266,20800003,,,9:06,3,5.0,4,1,2038,Joel Przybilla,POR,Portland,1610612757.0,Trail Blazers,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,,,Przybilla P.FOUL (P1.T1),12:08 PM,Lakers,Trail Blazers,49,41,1614,,,,,,,,,,,,,,,,,,,,,2038.0,977.0,1.0,1,P.FOUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1098.0,1352.0,1032.0,1436.0,1032.0,843.0,1132.0,1309.0,1274.0,1336.0
235,1,1,267,20800003,Bryant 25' 3PT Jump Shot (9 PTS) (Bynum 1 AST),,9:00,3,4.0,4,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,101115,Andrew Bynum,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,41 - 52,11,,12:09 PM,Lakers,Trail Blazers,52,41,1620,,,,101115.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0,,9.0,True,Shot,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1104.0,1358.0,1038.0,1442.0,1038.0,849.0,1138.0,1315.0,1280.0,1342.0
236,1,2,268,20800003,,,8:41,3,5.0,0,0,2581,Steve Blake,POR,Portland,1610612757.0,Trail Blazers,0,,,,,,0,,,,,,,,MISS Blake 19' Jump Shot,12:09 PM,Lakers,Trail Blazers,52,41,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581.0,,,False,Shot,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1123.0,1377.0,1057.0,1461.0,1057.0,868.0,1157.0,1334.0,1299.0,1361.0
237,0,4,269,20800003,Bryant REBOUND (Off:2 Def:7),,8:39,3,4.0,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,12:09 PM,Lakers,Trail Blazers,52,41,1641,,,,,,,,977.0,,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1125.0,1379.0,1059.0,1463.0,1059.0,870.0,1159.0,1336.0,1301.0,1363.0
238,73,1,270,20800003,Bryant  Driving Reverse Layup (11 PTS),,8:33,3,4.0,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,41 - 54,13,,12:09 PM,Lakers,Trail Blazers,54,41,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0,,11.0,True,Layup,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1131.0,1385.0,1065.0,1469.0,1065.0,876.0,1165.0,1342.0,1307.0,1369.0
239,2,6,271,20800003,,,8:33,3,5.0,4,1,2038,Joel Przybilla,POR,Portland,1610612757.0,Trail Blazers,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,,,Przybilla S.FOUL (P2.T2),12:09 PM,Lakers,Trail Blazers,54,41,1647,,,,,,,,,,,,,,,,,,,,,2038.0,977.0,2.0,2,S.FOUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1131.0,1385.0,1065.0,1469.0,1065.0,876.0,1165.0,1342.0,1307.0,1369.0
240,10,3,272,20800003,MISS Bryant Free Throw 1 of 1,,8:33,3,4.0,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,12:09 PM,Lakers,Trail Blazers,54,41,1647,,,,,,,,,,,,,,,,,977.0,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1131.0,1385.0,1065.0,1469.0,1065.0,876.0,1165.0,1342.0,1307.0,1369.0
241,0,4,274,20800003,,,8:32,3,5.0,0,0,200746,LaMarcus Aldridge,POR,Portland,1610612757.0,Trail Blazers,0,,,,,,0,,,,,,,,Aldridge REBOUND (Off:1 Def:2),12:10 PM,Lakers,Trail Blazers,54,41,1648,,,,,,,,200746.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1132.0,1386.0,1066.0,1470.0,1066.0,877.0,1166.0,1343.0,1308.0,1370.0
242,1,2,275,20800003,,,8:07,3,5.0,0,0,200750,Brandon Roy,POR,Portland,1610612757.0,Trail Blazers,0,,,,,,0,,,,,,,,MISS Roy 29' 3PT Jump Shot,12:10 PM,Lakers,Trail Blazers,54,41,1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200750.0,,,False,Shot,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1157.0,1411.0,1091.0,1495.0,1091.0,902.0,1191.0,1368.0,1333.0,1395.0
243,0,4,276,20800003,Gasol REBOUND (Off:1 Def:2),,8:05,3,4.0,0,0,2200,Pau Gasol,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,12:10 PM,Lakers,Trail Blazers,54,41,1675,,,,,,,,2200.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1159.0,1413.0,1093.0,1497.0,1093.0,904.0,1193.0,1370.0,1335.0,1397.0
244,1,2,277,20800003,MISS Bynum 12' Jump Shot,,7:59,3,4.0,0,0,101115,Andrew Bynum,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,12:10 PM,Lakers,Trail Blazers,54,41,1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101115.0,,,False,Shot,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1165.0,1419.0,1099.0,1503.0,1099.0,910.0,1199.0,1376.0,1341.0,1403.0
245,0,4,278,20800003,,,7:58,3,3.0,0,0,1610612757,,,,,,0,,,,,,0,,,,,,,,Trail Blazers Rebound,12:10 PM,Lakers,Trail Blazers,54,41,1682,,,,,,,,1610612757.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1166.0,1420.0,1100.0,1504.0,1100.0,911.0,1200.0,1377.0,1342.0,1404.0
246,1,5,280,20800003,Radmanovic STEAL (4 STL),,7:46,3,5.0,4,0,2566,Travis Outlaw,POR,Portland,1610612757.0,Trail Blazers,2209,Vladimir Radmanovic,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,,,Outlaw Bad Pass Turnover (P2.T10),12:11 PM,Lakers,Trail Blazers,54,41,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209.0,4.0,2566.0,2.0,10.0,Pass Turnover,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1178.0,1432.0,1112.0,1516.0,1112.0,923.0,1212.0,1389.0,1354.0,1416.0
247,1,2,281,20800003,MISS Bryant 23' Jump Shot,,7:38,3,4.0,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,12:11 PM,Lakers,Trail Blazers,54,41,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0,,,False,Shot,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1186.0,1440.0,1120.0,1524.0,1120.0,931.0,1220.0,1397.0,1362.0,1424.0
248,0,4,282,20800003,,,7:37,3,5.0,0,0,2581,Steve Blake,POR,Portland,1610612757.0,Trail Blazers,0,,,,,,0,,,,,,,,Blake REBOUND (Off:1 Def:3),12:11 PM,Lakers,Trail Blazers,54,41,1703,,,,,,,,2581.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1187.0,1441.0,1121.0,1525.0,1121.0,932.0,1221.0,1398.0,1363.0,1425.0
249,1,2,283,20800003,,,7:24,3,5.0,0,0,200746,LaMarcus Aldridge,POR,Portland,1610612757.0,Trail Blazers,0,,,,,,0,,,,,,,,MISS Aldridge 16' Jump Shot,12:11 PM,Lakers,Trail Blazers,54,41,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200746.0,,,False,Shot,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1200.0,1454.0,1134.0,1538.0,1134.0,945.0,1234.0,1411.0,1376.0,1438.0
250,0,4,284,20800003,Bynum REBOUND (Off:1 Def:2),,7:23,3,4.0,0,0,101115,Andrew Bynum,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,12:11 PM,Lakers,Trail Blazers,54,41,1717,,,,,,,,101115.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1201.0,1455.0,1135.0,1539.0,1135.0,946.0,1235.0,1412.0,1377.0,1439.0
251,2,6,285,20800003,,,7:07,3,5.0,4,1,200746,LaMarcus Aldridge,POR,Portland,1610612757.0,Trail Blazers,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,,,Aldridge S.FOUL (P1.T3),12:11 PM,Lakers,Trail Blazers,54,41,1733,,,,,,,,,,,,,,,,,,,,,200746.0,977.0,1.0,3,S.FOUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1217.0,1471.0,1151.0,1555.0,1151.0,962.0,1251.0,1428.0,1393.0,1455.0
252,11,3,286,20800003,Bryant Free Throw 1 of 2 (12 PTS),,7:07,3,4.0,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,41 - 55,14,,12:11 PM,Lakers,Trail Blazers,55,41,1733,,,,,,,,,,,,,,,,,977.0,1.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,101115.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1217.0,1471.0,1151.0,1555.0,1151.0,962.0,1251.0,1428.0,1393.0,1455.0
253,0,8,288,20800003,SUB: Odom FOR Bynum,,7:07,3,4.0,4,0,101115,Andrew Bynum,LAL,Los Angeles,1610612747.0,Lakers,1885,Lamar Odom,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,,,,12:12 PM,Lakers,Trail Blazers,55,41,1733,,,,,,,,,,,,,,,1885.0,101115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1217.0,1471.0,1151.0,1555.0,1151.0,962.0,1251.0,1428.0,1393.0,1455.0
254,12,3,289,20800003,Bryant Free Throw 2 of 2 (13 PTS),,7:07,3,4.0,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,41 - 56,15,,12:12 PM,Lakers,Trail Blazers,56,41,1733,,,,,,,,,,,,,,,,,977.0,2.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1217.0,1471.0,760.0,1555.0,1151.0,962.0,1251.0,1428.0,1393.0,1455.0
255,47,2,291,20800003,,,6:47,3,5.0,0,0,200746,LaMarcus Aldridge,POR,Portland,1610612757.0,Trail Blazers,0,,,,,,0,,,,,,,,MISS Aldridge 12' Turnaround Jump Shot,12:13 PM,Lakers,Trail Blazers,56,41,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200746.0,,,False,Shot,,,,,,,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1237.0,1491.0,780.0,1575.0,1171.0,982.0,1271.0,1448.0,1413.0,1475.0
256,0,4,292,20800003,Odom REBOUND (Off:0 Def:5),,6:44,3,4.0,0,0,1885,Lamar Odom,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,12:13 PM,Lakers,Trail Blazers,56,41,1756,,,,,,,,1885.0,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1240.0,1494.0,783.0,1578.0,1174.0,985.0,1274.0,1451.0,1416.0,1478.0
257,2,6,293,20800003,,,6:40,3,5.0,4,1,200746,LaMarcus Aldridge,POR,Portland,1610612757.0,Trail Blazers,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,,,Aldridge S.FOUL (P2.T4),12:13 PM,Lakers,Trail Blazers,56,41,1760,,,,,,,,,,,,,,,,,,,,,200746.0,977.0,2.0,4,S.FOUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1244.0,1498.0,787.0,1582.0,1178.0,989.0,1278.0,1455.0,1420.0,1482.0
258,11,3,294,20800003,Bryant Free Throw 1 of 2 (14 PTS),,6:40,3,4.0,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,41 - 57,16,,12:13 PM,Lakers,Trail Blazers,57,41,1760,,,,,,,,,,,,,,,,,977.0,1.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1244.0,1498.0,787.0,1582.0,1178.0,989.0,1278.0,1455.0,1420.0,1482.0
259,1,9,297,20800003,,,6:40,3,3.0,0,0,1610612757,,,,,,0,,,,,,0,,,,,,,,Trail Blazers Timeout: Regular (Reg.3 Short 1),12:13 PM,Lakers,Trail Blazers,57,41,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Regular (Reg.3 Short 1),,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1244.0,1498.0,787.0,1582.0,1178.0,989.0,1278.0,1455.0,1420.0,1482.0
260,12,3,300,20800003,Bryant Free Throw 2 of 2 (15 PTS),,6:40,3,4.0,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,41 - 58,17,,12:17 PM,Lakers,Trail Blazers,58,41,1760,,,,,,,,,,,,,,,,,977.0,2.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1244.0,1498.0,787.0,1582.0,1178.0,989.0,1278.0,1455.0,1420.0,1482.0
261,1,2,302,20800003,,,6:19,3,5.0,0,0,2038,Joel Przybilla,POR,Portland,1610612757.0,Trail Blazers,0,,,,,,0,,,,,,,,MISS Przybilla 4' Jump Shot,12:18 PM,Lakers,Trail Blazers,58,41,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038.0,,,False,Shot,,,,,,,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1265.0,1519.0,808.0,1603.0,1199.0,1010.0,1299.0,1476.0,1441.0,1503.0
262,0,4,303,20800003,Bryant REBOUND (Off:2 Def:8),,6:17,3,4.0,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,12:18 PM,Lakers,Trail Blazers,58,41,1783,,,,,,,,977.0,,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1267.0,1521.0,810.0,1605.0,1201.0,1012.0,1301.0,1478.0,1443.0,1505.0
263,40,5,304,20800003,Gasol Out of Bounds Lost Ball Turnover (P1.T9),,6:09,3,4.0,0,0,2200,Pau Gasol,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,12:18 PM,Lakers,Trail Blazers,58,41,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,1.0,9.0,Ball Turnover,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1275.0,1529.0,818.0,1613.0,1209.0,1020.0,1309.0,1486.0,1451.0,1513.0
264,1,1,305,20800003,,,5:49,3,5.0,0,0,2566,Travis Outlaw,POR,Portland,1610612757.0,Trail Blazers,0,,,,,,0,,,,,,43 - 58,15,Outlaw 20' Jump Shot (16 PTS),12:18 PM,Lakers,Trail Blazers,58,43,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.0,,16.0,True,Shot,,,,,,,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1295.0,1549.0,838.0,1633.0,1229.0,1040.0,1329.0,1506.0,1471.0,1533.0
265,1,1,306,20800003,Bryant 19' Jump Shot (17 PTS),,5:21,3,4.0,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,43 - 60,17,,12:19 PM,Lakers,Trail Blazers,60,43,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0,,17.0,True,Shot,,,,,,,,,,,,,,,965,977,1885.0,2200.0,2209.0,2038.0,2581.0,200750.0,200746.0,2566.0,1323.0,1577.0,866.0,1661.0,1257.0,1068.0,1357.0,1534.0,1499.0,1561.0
